UI_SECTION,UI_TAB,UI_PANEL,UI_FIELD_NAME,UI_SHORT_LABEL,FIELD_DESCRIPTION,JAVA_CLASS,JAVA_PROPERTY,DB_TABLE,DB_COLUMN,DATA_TYPE,LOOKUP_TABLE,LOOKUP_COLUMN,LOOKUP_DESCRIPTION_COLUMN,FIELD_ORIGIN,CUSTOM_ATTRIBUTE_ID,REQUIRED,READ_ONLY,CONFIDENCE,SOURCE_FILE,NOTES
Sub Award Home,,sub Award Funding Source Details,,,,SubAwardFundingSource,activeAward.primeSponsorCode,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardFundingSourceDetails.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Sub Award Home,,sub Award Funding Source Details,,,,SubAwardFundingSource,activeAward.sponsorCode,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardFundingSourceDetails.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Sub Award Notes And Attachments,Attachments,sub Award Attachments,Attachment Type,,Attachment Type,org.kuali.kra.subaward.bo.SubAwardAttachment,subAwardAttachmentTypeCode,SUBAWARD_ATTACHMENTS,ATTACHMENT_TYPE_CODE,VARCHAR2,SUBAWARD_ATTACHMENT_TYPE,ATTACHMENT_TYPE_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardAttachments.tag,
Sub Award Notes And Attachments,Attachments,sub Award Attachments,Description,,Description,org.kuali.kra.subaward.bo.SubAwardAttachment,description,SUBAWARD_ATTACHMENTS,DESCRIPTION,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardAttachments.tag,
Sub Award Notes And Attachments,Attachments,sub Award Attachments,Last Update,,The creation or last modification timestamp.,org.kuali.kra.subaward.bo.SubAwardAttachment,lastUpdateTimestamp,SUBAWARD_ATTACHMENTS,LAST_UPDATE_TIMESTAMP,DATE,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardAttachments.tag,
Sub Award Notes And Attachments,Attachments,sub Award Attachments,Updated By,,The user who created or last modified the object.,org.kuali.kra.subaward.bo.SubAwardAttachment,lastUpdateUser,SUBAWARD_ATTACHMENTS,LAST_UPDATE_USER,VARCHAR2,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardAttachments.tag,
Sub Award Notes And Attachments,Notes,sub Award Notes,Comments,,Comments,org.kuali.kra.subaward.bo.SubAwardNotepad,comments,SUBAWARD_NOTEPAD,COMMENTS,CLOB,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardNotes.tag,
Sub Award Notes And Attachments,Notes,sub Award Notes,Note Topic,,Comments,org.kuali.kra.subaward.bo.SubAwardNotepad,noteTopic,SUBAWARD_NOTEPAD,NOTE_TOPIC,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardNotes.tag,
Sub Award Notes And Attachments,Notes,sub Award Notes,Restricted View,,Restricted View,org.kuali.kra.subaward.bo.SubAwardNotepad,restrictedView,SUBAWARD_NOTEPAD,RESTRICTED_VIEW,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardNotes.tag,
Sub Award Template Information,Reports,sub Award Report,Last Update,,The creation or last modification timestamp.,org.kuali.kra.subaward.bo.SubAwardReports,updateTimestamp,SUBAWARD_REPORTS,UPDATE_TIMESTAMP,DATE,,,,TECHNICAL,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardReport.tag,
Sub Award Template Information,Reports,sub Award Report,Report Type,,Report Type,org.kuali.kra.subaward.bo.SubAwardReports,subAwardReportTypeCode,SUBAWARD_REPORTS,REPORT_TYPE_CODE,NUMBER,SUBAWARD_REPORT_TYPE,REPORT_TYPE_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardReport.tag,
Sub Award Template Information,Reports,sub Award Report,Updated By,,The user who created or last modified the object.,org.kuali.kra.subaward.bo.SubAwardReports,updateUser,SUBAWARD_REPORTS,UPDATE_USER,VARCHAR2,,,,TECHNICAL,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardReport.tag,
Sub Award Template Information,Template,sub Award Template,Exempt from reporting exec compensation,,Exempt from reporting exec compensation,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,exemptFromRprtgExecComp,SUBAWARD_TEMPLATE_INFO,EXEMPT_FROM_RPRTG_EXEC_COMP,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplate.tag,
Sub Award Template Information,Template,sub Award Template,Final Statement Due,,Final Statement Due,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,finalStatementDueCd,SUBAWARD_TEMPLATE_INFO,FINAL_STATEMENT_DUE_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplate.tag,
Sub Award Template Information,Template,sub Award Template,Includes Cost Sharing,,Includes Cost Sharing,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,includesCostSharing,SUBAWARD_TEMPLATE_INFO,INCLUDES_COST_SHARING,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplate.tag,
Sub Award Template Information,Template,sub Award Template,Is R&D,,Is R&D,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,rAndD,SUBAWARD_TEMPLATE_INFO,R_AND_D,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplate.tag,
Sub Award Template Information,Template,sub Award Template,Parent Congressional District,,Parent Congressional District,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,parentCongressionalDistrict,SUBAWARD_TEMPLATE_INFO,PARENT_CONGRESSIONAL_DISTRICT,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplate.tag,
Sub Award Template Information,Template,sub Award Template,Parent DUNS (if applicable) ,,Parent DUNS (if applicable) ,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,parentDunsNumber,SUBAWARD_TEMPLATE_INFO,PARENT_DUNS_NUMBER,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplate.tag,
Sub Award Template Information,Template,sub Award Template,Sub Registered in CCR?,,Sub Registered in CCR?,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,subRegisteredInCcr,SUBAWARD_TEMPLATE_INFO,SUB_REGISTERED_IN_CCR,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplate.tag,
Sub Award Template Information,Attachments,sub Award Template Attachments,Attachment Type,,Attachment Type,org.kuali.kra.subaward.bo.SubAwardTemplateAttachment,subAwardAttachmentTypeCode,SUBAWARD_TEMPLATE_ATTACHMENTS,ATTACHMENT_TYPE_CODE,VARCHAR2,SUBAWARD_TMPL_ATTACH_TYPE,ATTACHMENT_TYPE_CODE,DESCRIPTION,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateAttachments.tag,
Sub Award Template Information,Attachments,sub Award Template Attachments,Description,,Description,org.kuali.kra.subaward.bo.SubAwardTemplateAttachment,description,SUBAWARD_TEMPLATE_ATTACHMENTS,DESCRIPTION,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateAttachments.tag,
Sub Award Template Information,Attachments,sub Award Template Attachments,File Name,,File Name,org.kuali.kra.subaward.bo.SubAwardTemplateAttachment,fileName,SUBAWARD_TEMPLATE_ATTACHMENTS,FILE_NAME,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateAttachments.tag,
Sub Award Template Information,Attachments,sub Award Template Attachments,Last Update,,The creation or last modification timestamp.,org.kuali.kra.subaward.bo.SubAwardTemplateAttachment,lastUpdateTimestamp,SUBAWARD_TEMPLATE_ATTACHMENTS,LAST_UPDATE_TIMESTAMP,DATE,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateAttachments.tag,
Sub Award Template Information,Attachments,sub Award Template Attachments,Updated By,,The user who created or last modified the object.,org.kuali.kra.subaward.bo.SubAwardTemplateAttachment,lastUpdateUser,SUBAWARD_TEMPLATE_ATTACHMENTS,LAST_UPDATE_USER,VARCHAR2,,,,CORE_KUALI,,,Y,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateAttachments.tag,
Sub Award Template Information,Attachments,sub Award Template Attachments,,,,SubAwardTemplateAttachment,newFile,,,,,,,DERIVED_DISPLAY,,,,LOW,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateAttachments.tag,"no ORM mapping for this property - rendered from a related object or computed in Java/KRAD, not stored in its own column; no DataDictionary label in source; UI name not asserted"
Sub Award Template Information,Compliance,sub Award Template Compliance,Applicable FCOI policy for subrecipient,,Applicable FCOI policy for subrecipient,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,fcioSubrecPolicyCd,SUBAWARD_TEMPLATE_INFO,FCIO_SUBREC_POLICY_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Data Sharing,,Data Sharing,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,dataSharingCd,SUBAWARD_TEMPLATE_INFO,DATA_SHARING_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Data Sharing Attachment,,Data Sharing Attachment,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,dataSharingAttachment,SUBAWARD_TEMPLATE_INFO,DATA_SHARING_ATTACHMENT,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Data will be exchanged under this agreement,,Human Subjects Data will be exchanged under this agreement,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,humanDataExchangeAgreeCd,SUBAWARD_TEMPLATE_INFO,HUMAN_DATA_EXCHANGE_AGREE_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Exempt Documentation,,Exempt Documentation,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,humanExemptDocumentation,SUBAWARD_TEMPLATE_INFO,HUMAN_EXEMPT_DOCS,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Includes clinical trials?,,Includes clinical trials?,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,includesClinicalTrials,SUBAWARD_TEMPLATE_INFO,HUMAN_INCLUDES_CLINICAL_TRIALS,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Not Required Reason,,Animal Subjects Not Required Reason,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,animalPteNrCd,SUBAWARD_TEMPLATE_INFO,ANIMAL_PTE_NR_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Not Required Reason,,Human Subjects Not Required Reason,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,humanPteNrCd,SUBAWARD_TEMPLATE_INFO,HUMAN_PTE_NR_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,PTE requires verification to be sent,,Animal Subjects PTE requires verification to be sent,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,animalPteSendCd,SUBAWARD_TEMPLATE_INFO,ANIMAL_PTE_SEND_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,PTE requires verification to be sent,,Human Subjects PTE requires verification to be sent,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,humanPteSendCd,SUBAWARD_TEMPLATE_INFO,HUMAN_PTE_SEND_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,PTE will set forth the terms of exchange of human subjects data,,Human Subjects PTE will set forth the terms of exchange of human subjects data,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,humanDataExchangeTermsCd,SUBAWARD_TEMPLATE_INFO,HUMAN_DATA_EXCHANGE_TERMS_CD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Prime Sponsor is PHS for FCOI regulation,,Prime Sponsor is PHS for FCOI regulation,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,fcio,SUBAWARD_TEMPLATE_INFO,FCIO,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Subjects Included,,Animal Subjects Included,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,animalFlag,SUBAWARD_TEMPLATE_INFO,ANIMAL_FLAG,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Subjects Included,,Human Subjects Included,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,humanSubjects,SUBAWARD_TEMPLATE_INFO,HUMAN_SUBJECTS,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Compliance,sub Award Template Compliance,Subjects Included,,Human Subjects Included,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,humanFlag,SUBAWARD_TEMPLATE_INFO,HUMAN_FLAG,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateCompliance.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Carry Forward Requests Sent To,,Carry Forward Requests Sent To,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,carryForwardRequestsSentTo,SUBAWARD_TEMPLATE_INFO,CARRY_FORWARD_REQUESTS_SENT_TO,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Change Requests Contact,,Change Requests Contact,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,changeRequestsContact,SUBAWARD_TEMPLATE_INFO,CHANGE_REQUESTS_CONTACT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Email different from Financial Contact's,,Email different from Financial Contact's,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,invoiceEmailDifferent,SUBAWARD_TEMPLATE_INFO,INVOICE_EMAIL_DIFF,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Final Statement of Costs Contact,,Final Statement of Costs Contact,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,finalStmtOfCostscontact,SUBAWARD_TEMPLATE_INFO,FINAL_STMT_OF_COSTS_CONTACT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,IRB / IACUC Contact,,IRB / IACUC Contact,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,irbIacucContact,SUBAWARD_TEMPLATE_INFO,IRB_IACUC_CONTACT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Invoice / Payment Contact,,Invoice / Payment Contact,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,invoiceOrPaymentContact,SUBAWARD_TEMPLATE_INFO,INVOICE_OR_PAYMENT_CONTACT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Invoice Address different from Financial contact's,,Invoice Address different from Financial contact's,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,invoiceAddressDifferent,SUBAWARD_TEMPLATE_INFO,INVOICE_ADDRESS_DIFF,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Invoices emailed,,Invoices emailed,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,invoicesEmailed,SUBAWARD_TEMPLATE_INFO,INVOICES_EMAILED,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,No Cost Extension Contact,,No Cost Extension Contact,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,noCostExtensionContact,SUBAWARD_TEMPLATE_INFO,NO_COST_EXTENSION_CONTACT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Sub Termination Contact,,Sub Termination Contact,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,subTerminationContact,SUBAWARD_TEMPLATE_INFO,SUB_TERMINATION_CONTACT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,Termination Contact,,Termination Contact,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,terminationContact,SUBAWARD_TEMPLATE_INFO,TERMINATION_CONTACT,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,
Sub Award Template Information,Contacts,sub Award Template Contacts,,,,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,subChangeRequestsContact,SUBAWARD_TEMPLATE_INFO,SUB_CHANGE_REQUESTS_CONTACT,NUMBER,,,,CORE_KUALI,,,,MEDIUM,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateContacts.tag,no DataDictionary label in source; UI name not asserted
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Additional Terms,,Additional Terms,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,additionalTerms,SUBAWARD_TEMPLATE_INFO,ADDITIONAL_TERMS,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Applicable Program Regulations,,Applicable Program Regulations,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,applicableProgramRegulations,SUBAWARD_TEMPLATE_INFO,APPLICABLE_PROGRAM_REGULATIONS,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Applicable Program Regulations Date,,Applicable Program Regulations Date,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,applicableProgramRegsDate,SUBAWARD_TEMPLATE_INFO,APPLICABLE_PROGRAM_REGS_DATE,DATE,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Automatic Carry Forward,,Automatic Carry Forward,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,automaticCarryForward,SUBAWARD_TEMPLATE_INFO,AUTOMATIC_CARRY_FORWARD,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Copyrights,,Copyrights,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,copyRightType,SUBAWARD_TEMPLATE_INFO,COPYRIGHT_TYPE,NUMBER,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Is an MPI award,,Is an MPI award,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,mpiAward,SUBAWARD_TEMPLATE_INFO,MPI_AWARD,CHAR,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,MPI Leadership Plan,,MPI Leadership Plan,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,mpiLeadershipPlan,SUBAWARD_TEMPLATE_INFO,MPI_LEADERSHIP_PLAN,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Treatment of Income,,Treatment of Income,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,treatmentOfIncome,SUBAWARD_TEMPLATE_INFO,TREATMENT_OF_INCOME,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Sub Award Template Information,Terms and Conditions,sub Award Template Terms And Conditions,Treatment of Program Income Additive,,Treatment of Program Income Additive,org.kuali.kra.subaward.bo.SubAwardTemplateInfo,treatmentPrgmIncomeAdditive,SUBAWARD_TEMPLATE_INFO,TREATMENT_PRGM_INCOME_ADDITIVE,VARCHAR2,,,,CORE_KUALI,,,,HIGH,coeus-webapp/src/main/webapp/WEB-INF/tags/subaward/subAwardTemplateTermsAndConditions.tag,
Subaward Custom Data,International Activity,sub Award Custom Data,"If Y, Country",country,country,org.kuali.kra.subaward.customdata.SubAwardCustomData,value,SUBAWARD_CUSTOM_DATA,VALUE,String,CUSTOM_ATTRIBUTE,ID,LABEL,BU_CUSTOM_ATTRIBUTE,220,,,HIGH,KCOEUS.CUSTOM_ATTRIBUTE + CUSTOM_ATTRIBUTE_DOCUMENT (production),"logical field is CUSTOM_ATTRIBUTE_ID 220; VALUE is generic EAV storage, not the field name"
Subaward Custom Data,International Activity,sub Award Custom Data,International? (Y/N),international,international,org.kuali.kra.subaward.customdata.SubAwardCustomData,value,SUBAWARD_CUSTOM_DATA,VALUE,String,CUSTOM_ATTRIBUTE,ID,LABEL,BU_CUSTOM_ATTRIBUTE,210,Y,,HIGH,KCOEUS.CUSTOM_ATTRIBUTE + CUSTOM_ATTRIBUTE_DOCUMENT (production),"logical field is CUSTOM_ATTRIBUTE_ID 210; VALUE is generic EAV storage, not the field name"
Subaward Custom Data,Special Review,sub Award Custom Data,IACUC Approval Date,iacuc_app_date,iacuc_app_date,org.kuali.kra.subaward.customdata.SubAwardCustomData,value,SUBAWARD_CUSTOM_DATA,VALUE,Date,CUSTOM_ATTRIBUTE,ID,LABEL,BU_CUSTOM_ATTRIBUTE,350,,,HIGH,KCOEUS.CUSTOM_ATTRIBUTE + CUSTOM_ATTRIBUTE_DOCUMENT (production),"logical field is CUSTOM_ATTRIBUTE_ID 350; VALUE is generic EAV storage, not the field name"
Subaward Custom Data,Special Review,sub Award Custom Data,IACUC Expiration Date,iacuc_exp_date,iacuc_exp_date,org.kuali.kra.subaward.customdata.SubAwardCustomData,value,SUBAWARD_CUSTOM_DATA,VALUE,Date,CUSTOM_ATTRIBUTE,ID,LABEL,BU_CUSTOM_ATTRIBUTE,360,,,HIGH,KCOEUS.CUSTOM_ATTRIBUTE + CUSTOM_ATTRIBUTE_DOCUMENT (production),"logical field is CUSTOM_ATTRIBUTE_ID 360; VALUE is generic EAV storage, not the field name"
Subaward Custom Data,Special Review,sub Award Custom Data,IACUC Required? (Y/N),iacuc_req,iacuc_req,org.kuali.kra.subaward.customdata.SubAwardCustomData,value,SUBAWARD_CUSTOM_DATA,VALUE,String,CUSTOM_ATTRIBUTE,ID,LABEL,BU_CUSTOM_ATTRIBUTE,340,Y,,HIGH,KCOEUS.CUSTOM_ATTRIBUTE + CUSTOM_ATTRIBUTE_DOCUMENT (production),"logical field is CUSTOM_ATTRIBUTE_ID 340; VALUE is generic EAV storage, not the field name"
Subaward Custom Data,Special Review,sub Award Custom Data,IRB Approval Date,irb_app_date,irb_app_date,org.kuali.kra.subaward.customdata.SubAwardCustomData,value,SUBAWARD_CUSTOM_DATA,VALUE,Date,CUSTOM_ATTRIBUTE,ID,LABEL,BU_CUSTOM_ATTRIBUTE,320,,,HIGH,KCOEUS.CUSTOM_ATTRIBUTE + CUSTOM_ATTRIBUTE_DOCUMENT (production),"logical field is CUSTOM_ATTRIBUTE_ID 320; VALUE is generic EAV storage, not the field name"
Subaward Custom Data,Special Review,sub Award Custom Data,IRB Expiration Date,irb_exp_date,irb_exp_date,org.kuali.kra.subaward.customdata.SubAwardCustomData,value,SUBAWARD_CUSTOM_DATA,VALUE,Date,CUSTOM_ATTRIBUTE,ID,LABEL,BU_CUSTOM_ATTRIBUTE,330,,,HIGH,KCOEUS.CUSTOM_ATTRIBUTE + CUSTOM_ATTRIBUTE_DOCUMENT (production),"logical field is CUSTOM_ATTRIBUTE_ID 330; VALUE is generic EAV storage, not the field name"
